# Dd[Mpc] Ddt[Mpc]
923.336657 2004.895452
923.336657 2004.895452
923.336657 2004.895452
926.793174 2005.904061
926.793174 2005.904061
827.263440 2053.949717
830.937309 2058.245858
817.066044 2034.952116
811.878333 2031.546190
829.625511 2031.910003
829.625511 2031.910003
837.435405 2036.420035
837.435405 2036.420035
837.435405 2036.420035
837.435405 2036.420035
837.435405 2036.420035
837.435405 2036.420035
837.435405 2036.420035
912.767904 2081.954899
912.767904 2081.954899
912.767904 2081.954899
954.426345 2051.550163
1044.975001 2015.602867
1044.975001 2015.602867
1044.975001 2015.602867
973.655513 2103.381432
982.445617 2097.489968
1003.807287 2071.579990
1007.215853 2068.439530
1073.775574 2113.020650
1073.775574 2113.020650
984.060800 2150.844847
928.278686 2164.894849
969.511385 2162.312396
933.993127 2181.755699
933.993127 2181.755699
926.012189 2188.368599
926.012189 2188.368599
926.012189 2188.368599
968.594523 2217.859293
968.594523 2217.859293
968.594523 2217.859293
966.475756 2206.370200
1006.551365 2243.897682
951.278991 2191.436591
966.224429 2304.402143
966.224429 2304.402143
966.224429 2304.402143
952.840313 2310.261498
930.094975 2258.404670
930.094975 2258.404670
930.094975 2258.404670
855.480520 2175.219208
846.110006 2183.440578
846.110006 2183.440578
846.110006 2183.440578
846.110006 2183.440578
846.110006 2183.440578
835.603366 2185.640218
783.302101 2113.826197
787.810255 2133.098275
780.839323 2137.732534
780.839323 2137.732534
789.044017 2146.557471
798.047608 2196.726161
798.974761 2199.549348
798.974761 2199.549348
798.974761 2199.549348
798.974761 2199.549348
810.730518 2211.259833
810.730518 2211.259833
810.730518 2211.259833
810.730518 2211.259833
810.730518 2211.259833
810.730518 2211.259833
798.023080 2171.997449
798.023080 2171.997449
798.023080 2171.997449
798.720584 2176.392667
803.072841 2146.356842
791.615376 2138.656539
813.289310 2126.503438
813.289310 2126.503438
813.289310 2126.503438
813.271895 2127.975144
813.271895 2127.975144
869.257930 2176.359301
894.165215 2191.219513
897.912902 2203.974172
897.912902 2203.974172
897.549082 2222.745110
897.549082 2222.745110
897.549082 2222.745110
908.555953 2200.651617
908.555953 2200.651617
908.555953 2200.651617
917.757045 2247.293553
917.757045 2247.293553
917.757045 2247.293553
917.757045 2247.293553
917.757045 2247.293553
917.757045 2247.293553
909.456235 2246.192227
952.831875 2283.215763
952.831875 2283.215763
902.088698 2193.029828
936.847806 2217.398507
936.847806 2217.398507
936.847806 2217.398507
936.847806 2217.398507
936.847806 2217.398507
936.847806 2217.398507
936.847806 2217.398507
936.847806 2217.398507
936.847806 2217.398507
916.780749 2220.552919
916.825975 2219.916836
964.522494 2266.468984
964.522494 2266.468984
964.522494 2266.468984
989.342565 2331.188434
989.342565 2331.188434
967.853622 2325.037170
1012.949632 2354.356262
1012.949632 2354.356262
962.912440 2319.843107
845.439346 2157.839431
845.439346 2157.839431
911.416367 2108.446174
911.416367 2108.446174
768.710648 2161.505023
716.197449 2101.704286
657.134400 2071.181689
666.887555 2073.612801
666.887555 2073.612801
667.057517 2081.957043
667.057517 2081.957043
656.340799 2073.888369
621.749910 2044.708130
613.180873 2032.514187
613.180873 2032.514187
613.180873 2032.514187
631.660543 2042.643164
659.053192 2011.634143
662.474679 2014.944944
662.474679 2014.944944
653.798529 1985.760342
653.798529 1985.760342
671.344567 1989.172750
671.344567 1989.172750
671.344567 1989.172750
692.324875 2004.219422
692.324875 2004.219422
692.324875 2004.219422
691.352554 1996.029539
691.352554 1996.029539
683.997950 1987.313529
683.997950 1987.313529
683.997950 1987.313529
683.997950 1987.313529
683.997950 1987.313529
690.542343 1996.384685
693.369400 2001.155512
681.713879 1975.929027
681.713879 1975.929027
679.925501 1927.806931
679.925501 1927.806931
679.925501 1927.806931
749.649859 2042.804116
749.649859 2042.804116
749.649859 2042.804116
752.583191 2022.324609
763.285810 2041.283337
759.972804 2075.804941
759.972804 2075.804941
759.972804 2075.804941
847.550691 2028.764495
843.082155 2041.041399
877.157532 2081.060838
877.157532 2081.060838
877.157532 2081.060838
877.157532 2081.060838
815.342016 2090.650203
815.342016 2090.650203
815.342016 2090.650203
815.342016 2090.650203
815.342016 2090.650203
827.775569 1992.124217
827.775569 1992.124217
831.814357 1896.492524
831.814357 1896.492524
853.267335 1848.389985
853.267335 1848.389985
798.563550 1975.281633
798.563550 1975.281633
801.602079 1951.795637
801.602079 1951.795637
801.602079 1951.795637
801.602079 1951.795637
801.602079 1951.795637
801.602079 1951.795637
801.602079 1951.795637
778.886029 1974.545393
768.256212 1966.794661
767.714392 1960.370344
767.714392 1960.370344
767.714392 1960.370344
766.507605 2048.885951
766.507605 2048.885951
766.507605 2048.885951
760.320387 2043.134895
760.320387 2043.134895
764.642011 2028.152477
764.642011 2028.152477
781.792276 2061.096323
781.792276 2061.096323
781.792276 2061.096323
781.792276 2061.096323
781.792276 2061.096323
781.792276 2061.096323
781.792276 2061.096323
781.792276 2061.096323
781.792276 2061.096323
781.792276 2061.096323
770.499387 2056.414620
804.963850 2084.358869
770.599525 2135.424507
770.599525 2135.424507
763.997166 2182.303658
741.272200 2101.271352
760.719948 2090.652355
760.719948 2090.652355
637.271503 1915.890068
662.684587 1989.998489
669.483011 2004.331949
620.029266 1921.194315
711.002997 2027.192811
711.002997 2027.192811
711.643062 2028.050022
711.643062 2028.050022
711.643062 2028.050022
711.643062 2028.050022
750.498871 1956.053079
750.498871 1956.053079
750.498871 1956.053079
750.498871 1956.053079
750.498871 1956.053079
750.498871 1956.053079
750.498871 1956.053079
750.498871 1956.053079
750.498871 1956.053079
740.117161 1992.272046
721.531490 1970.895330
725.364314 1978.065130
725.364314 1978.065130
658.748646 1904.912144
658.748646 1904.912144
658.748646 1904.912144
658.748646 1904.912144
674.484953 1919.753227
674.484953 1919.753227
657.179900 1912.583895
669.631446 1926.661676
658.264800 1926.085431
658.264800 1926.085431
825.796275 2093.715243
825.796275 2093.715243
865.940527 2057.953036
865.940527 2057.953036
936.684509 2104.402678
898.203644 2078.092861
898.203644 2078.092861
898.203644 2078.092861
898.203644 2078.092861
898.203644 2078.092861
918.561813 2078.570743
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
948.896344 2045.457681
999.405976 2097.867135
989.457542 2103.075587
989.457542 2103.075587
999.180596 2099.577148
970.781946 2226.102697
970.781946 2226.102697
960.751947 2222.041607
886.221413 2222.074456
886.221413 2222.074456
822.331437 2152.807222
822.331437 2152.807222
774.497180 2117.663373
774.497180 2117.663373
774.497180 2117.663373
781.358913 2111.624337
763.057174 2089.314720
792.944151 2098.412787
842.618586 2218.698030
842.618586 2218.698030
873.826321 2305.162372
872.269381 2328.377125
872.390520 2326.574382
875.787317 2306.277710
875.787317 2306.277710
856.302363 2341.371893
856.302363 2341.371893
858.641466 2314.101326
858.641466 2314.101326
858.641466 2314.101326
858.641466 2314.101326
858.641466 2314.101326
823.753336 2323.506849
823.753336 2323.506849
827.888843 2298.060006
881.582926 2192.683926
867.994576 2203.174536
861.776769 2217.336626
852.045507 2209.167912
840.644341 2205.366442
765.692985 2129.175779
765.692985 2129.175779
756.403798 2117.618320
756.403798 2117.618320
756.403798 2117.618320
756.403798 2117.618320
707.787037 2111.860136
707.787037 2111.860136
707.787037 2111.860136
707.787037 2111.860136
707.787037 2111.860136
714.354031 2117.762694
661.928128 2032.308988
661.928128 2032.308988
669.090504 2039.679273
669.090504 2039.679273
705.196253 2075.047119
705.196253 2075.047119
705.196253 2075.047119
705.196253 2075.047119
705.196253 2075.047119
705.196253 2075.047119
705.196253 2075.047119
761.093682 2079.969482
773.039038 2112.224704
731.130116 2106.020917
731.139897 2106.005497
727.435095 2118.011450
782.641825 2124.554509
840.552499 2027.322081
846.078634 2024.332209
846.078634 2024.332209
846.078634 2024.332209
846.078634 2024.332209
846.078634 2024.332209
846.078634 2024.332209
873.542578 2008.398803
871.609131 2076.850316
871.609131 2076.850316
797.832090 2075.054608
804.335493 2076.515056
804.335493 2076.515056
848.805420 2099.715695
855.293395 2159.537500
880.367492 2135.738189
880.367492 2135.738189
914.855346 2173.155930
914.855346 2173.155930
914.855346 2173.155930
968.411247 2284.402524
926.378454 2216.210263
962.790195 2216.191918
893.162184 2164.513178
916.767015 2046.381127
916.767015 2046.381127
935.647766 2059.784934
908.135501 2098.107148
908.135501 2098.107148
815.801793 2133.174527
841.039094 2296.964796
793.742337 2269.896880
793.742337 2269.896880
793.742337 2269.896880
781.299737 2406.637420
781.299737 2406.637420
781.299737 2406.637420
747.998213 2396.384932
747.998213 2396.384932
747.998213 2396.384932
791.443506 2276.340868
802.042936 2417.716033
802.042936 2417.716033
797.092217 2431.367922
797.092217 2431.367922
796.183029 2407.663618
796.183029 2407.663618
796.183029 2407.663618
792.834401 2396.539508
792.834401 2396.539508
792.834401 2396.539508
792.834401 2396.539508
792.834401 2396.539508
792.834401 2396.539508
792.834401 2396.539508
776.094650 2390.202687
776.094650 2390.202687
776.460520 2339.159244
776.460520 2339.159244
776.460520 2339.159244
776.460520 2339.159244
782.559241 2329.128829
782.559241 2329.128829
758.715171 2330.842839
758.715171 2330.842839
759.743008 2315.777183
759.743008 2315.777183
765.621306 2292.189765
765.621306 2292.189765
765.621306 2292.189765
765.621306 2292.189765
765.621306 2292.189765
765.621306 2292.189765
799.737869 2352.051359
799.737869 2352.051359
803.616381 2387.165055
805.470035 2378.817403
805.470035 2378.817403
805.470035 2378.817403
805.470035 2378.817403
865.085214 2441.158953
865.085214 2441.158953
865.085214 2441.158953
865.085214 2441.158953
865.085214 2441.158953
865.085214 2441.158953
865.085214 2441.158953
865.085214 2441.158953
865.085214 2441.158953
877.170260 2441.991192
877.170260 2441.991192
875.678851 2432.997957
771.602909 2375.626110
843.920551 2480.635666
843.920551 2480.635666
843.920551 2480.635666
831.743297 2453.324711
831.743297 2453.324711
834.848241 2406.322781
970.072673 2378.902381
970.072673 2378.902381
970.072673 2378.902381
887.406230 2247.221629
904.022915 2249.268040
910.544086 2258.894143
910.544086 2258.894143
898.528033 2258.973963
898.528033 2258.973963
898.528033 2258.973963
920.888173 2267.845369
885.740472 2260.375170
920.655241 2274.264312
935.156893 2345.422384
935.156893 2345.422384
936.903150 2350.258529
936.903150 2350.258529
936.903150 2350.258529
918.617605 2297.620517
918.617605 2297.620517
918.617605 2297.620517
945.467906 2509.312852
915.353013 2503.879816
915.353013 2503.879816
978.465284 2658.712027
1008.335862 2725.068614
947.711620 2615.117488
935.183282 2510.382468
935.183282 2510.382468
935.183282 2510.382468
935.183282 2510.382468
935.183282 2510.382468
935.183282 2510.382468
956.056946 2404.433621
984.295228 2348.219805
983.122908 2345.541042
983.122908 2345.541042
983.122908 2345.541042
983.122908 2345.541042
987.218053 2408.166379
863.812934 2304.866573
863.812934 2304.866573
863.812934 2304.866573
858.312088 2499.344096
858.312088 2499.344096
858.312088 2499.344096
843.392483 2411.922087
843.392483 2411.922087
798.527009 2415.918447
798.527009 2415.918447
798.527009 2415.918447
798.527009 2415.918447
806.255284 2415.172458
806.255284 2415.172458
799.187934 2257.573752
799.187934 2257.573752
799.187934 2257.573752
799.187934 2257.573752
799.187934 2257.573752
805.893669 2375.631037
805.893669 2375.631037
805.893669 2375.631037
805.893669 2375.631037
811.083693 2396.092490
768.451546 2278.849033
768.451546 2278.849033
768.451546 2278.849033
786.864518 2480.771434
786.864518 2480.771434
786.864518 2480.771434
785.292287 2512.934100
770.581404 2383.955594
762.709954 2453.368403
762.709954 2453.368403
769.285197 2539.949285
769.285197 2539.949285
777.624272 2648.423042
777.624272 2648.423042
812.532768 2485.904615
808.643314 2468.995504
797.824633 2601.318695
786.913556 2565.980135
786.913556 2565.980135
786.913556 2565.980135
786.913556 2565.980135
786.913556 2565.980135
772.216709 2602.211635
772.216709 2602.211635
772.216709 2602.211635
772.216709 2602.211635
772.216709 2602.211635
772.216709 2602.211635
772.216709 2602.211635
772.216709 2602.211635
779.210179 2659.047788
779.210179 2659.047788
730.229502 2474.889064
706.071032 2505.973255
788.035606 2433.913505
788.035606 2433.913505
774.410461 2458.375357
774.410461 2458.375357
774.410461 2458.375357
770.610037 2563.411451
762.331695 2648.697021
762.331695 2648.697021
762.331695 2648.697021
743.002002 2519.724223
743.002002 2519.724223
760.954798 2435.674448
760.954798 2435.674448
689.990138 2539.251894
722.626240 2528.646397
744.572588 2504.473968
744.572588 2504.473968
753.986538 2482.786589
753.533696 2477.733616
753.533696 2477.733616
741.725620 2606.382333
741.725620 2606.382333
741.725620 2606.382333
741.725620 2606.382333
707.465166 2650.125805
707.465166 2650.125805
707.465166 2650.125805
743.110569 2541.926120
743.110569 2541.926120
751.001830 2383.886848
751.001830 2383.886848
806.970202 2249.566757
807.551266 2249.568319
815.037061 2272.899739
820.004779 2254.623252
820.004779 2254.623252
816.205709 2271.240897
813.026100 2260.009373
813.026100 2260.009373
814.311763 2260.303553
814.311763 2260.303553
814.311763 2260.303553
811.389724 2275.792178
811.389724 2275.792178
811.389724 2275.792178
811.228499 2269.560642
837.238133 2506.726700
710.003850 2508.621344
710.003850 2508.621344
710.003850 2508.621344
710.003850 2508.621344
710.003850 2508.621344
710.003850 2508.621344
710.003850 2508.621344
712.428377 2494.858033
712.428377 2494.858033
713.095920 2463.799078
713.100868 2464.054426
716.406831 2451.551012
716.406831 2451.551012
678.534311 2197.441236
678.534311 2197.441236
738.515396 2255.433450
736.638361 2254.450928
730.765992 2265.641923
730.765992 2265.641923
742.225243 2146.367247
754.815285 2160.031857
754.815285 2160.031857
754.815285 2160.031857
754.815285 2160.031857
758.154859 2164.705034
758.154859 2164.705034
758.154859 2164.705034
758.154859 2164.705034
758.154859 2164.705034
758.154859 2164.705034
763.965205 2152.776237
756.814582 2121.857776
756.814582 2121.857776
760.405688 2125.748516
767.401481 2127.400635
792.491316 2220.404533
784.493151 2233.004787
807.995045 2222.833658
807.995045 2222.833658
811.807672 2224.095089
811.807672 2224.095089
811.807672 2224.095089
818.190756 2227.821838
827.664425 2239.892176
827.621989 2306.437095
849.640255 2321.014394
849.640255 2321.014394
849.640255 2321.014394
857.891448 2345.462896
857.891448 2345.462896
841.260633 2230.513515
815.716522 2210.788856
824.993603 2301.814645
824.992517 2300.928353
824.992517 2300.928353
824.992517 2300.928353
824.992517 2300.928353
800.904829 2241.794827
800.904829 2241.794827
800.904829 2241.794827
800.904829 2241.794827
800.904829 2241.794827
800.904829 2241.794827
819.875775 2260.577937
885.444521 2163.898004
977.177923 2172.224637
891.819867 2146.375304
853.771518 2161.231482
853.771518 2161.231482
824.052451 2190.218409
817.653885 2209.958962
822.588812 2209.949432
826.163440 2212.931295
797.987892 2200.650507
797.987892 2200.650507
768.877247 2190.375966
768.877247 2190.375966
771.229216 2191.352863
771.229216 2191.352863
753.311230 2081.724262
753.311230 2081.724262
753.311230 2081.724262
818.850931 2031.709815
818.736859 2033.196024
818.736859 2033.196024
818.736859 2033.196024
810.803546 2036.743220
810.803546 2036.743220
810.803546 2036.743220
761.027456 2086.432844
761.027456 2086.432844
710.247170 2045.717229
710.247170 2045.717229
702.563972 2019.819593
702.563972 2019.819593
702.563972 2019.819593
702.991595 2009.648359
689.053795 1948.851572
694.835841 1961.369428
694.835841 1961.369428
695.042372 1961.707252
695.042372 1961.707252
695.042372 1961.707252
695.042372 1961.707252
772.291154 2056.141886
786.162427 2067.597315
810.542230 2097.149156
810.542230 2097.149156
810.542230 2097.149156
845.562105 2073.487276
845.287765 2072.630033
845.287765 2072.630033
845.287765 2072.630033
845.287765 2072.630033
845.287765 2072.630033
839.078142 2063.386222
839.078142 2063.386222
839.078142 2063.386222
824.894267 2073.608144
844.328949 2078.111487
844.328949 2078.111487
844.328949 2078.111487
844.328949 2078.111487
844.328949 2078.111487
843.581855 2088.046313
843.581855 2088.046313
844.974440 2083.105102
844.974440 2083.105102
891.186222 2126.478549
891.186222 2126.478549
891.186222 2126.478549
874.243027 2106.506434
874.243027 2106.506434
874.243027 2106.506434
874.243027 2106.506434
874.243027 2106.506434
874.243027 2106.506434
874.243027 2106.506434
824.089664 2061.170173
852.125433 2072.146216
852.125433 2072.146216
833.100537 2058.682020
833.100537 2058.682020
849.019838 2061.253612
849.019838 2061.253612
849.019838 2061.253612
848.655644 2060.438811
868.740926 2076.667648
819.697202 2088.854934
819.697202 2088.854934
819.051174 2090.602518
826.477703 2089.257983
835.858070 2101.774396
835.858070 2101.774396
835.151186 2097.138260
879.974951 2181.487573
879.974951 2181.487573
879.974951 2181.487573
891.488728 2171.622320
891.488728 2171.622320
891.488728 2171.622320
884.822956 2186.027329
884.822956 2186.027329
884.822956 2186.027329
884.822956 2186.027329
884.822956 2186.027329
884.822956 2186.027329
890.760226 2199.124935
915.785141 2297.119088
915.785141 2297.119088
915.785141 2297.119088
909.443430 2326.771952
1015.252426 2224.365632
1016.499690 2128.131137
1007.613895 2124.944836
1029.146225 2060.429888
1094.522619 1980.667470
1052.659808 2047.209517
1052.659808 2047.209517
1052.659808 2047.209517
1052.659808 2047.209517
1141.741709 1999.296721
1141.293970 2000.232964
1141.293970 2000.232964
1141.293970 2000.232964
1141.293970 2000.232964
1141.293970 2000.232964
1141.293970 2000.232964
1152.149491 1997.841675
1152.149491 1997.841675
1152.149491 1997.841675
1152.149491 1997.841675
1152.149491 1997.841675
1152.149491 1997.841675
1152.149491 1997.841675
1152.149491 1997.841675
1152.149491 1997.841675
1143.391397 2009.477042
1143.391397 2009.477042
1143.391397 2009.477042
1143.391397 2009.477042
1143.391397 2009.477042
1143.391397 2009.477042
1143.391397 2009.477042
1120.271700 2025.533613
1120.271700 2025.533613
1120.271700 2025.533613
1120.271700 2025.533613
1120.271700 2025.533613
1138.576201 1992.396624
1138.576201 1992.396624
1049.754797 2102.280147
1049.754797 2102.280147
1089.772641 2032.743775
1147.815237 1923.404348
1053.832121 2003.639412
1053.832121 2003.639412
1053.832121 2003.639412
1018.956609 2041.641021
1017.210589 2045.251894
1017.210589 2045.251894
1017.210589 2045.251894
1029.612477 2041.458618
993.924186 2062.724311
993.924186 2062.724311
1075.162998 1938.783334
1075.162998 1938.783334
1054.221115 1974.229689
1054.221115 1974.229689
1054.221115 1974.229689
1054.221115 1974.229689
1026.840842 2011.006122
1026.840842 2011.006122
1026.840842 2011.006122
1026.840842 2011.006122
1026.840842 2011.006122
1027.945936 2009.813326
1027.945936 2009.813326
1024.601140 2016.951424
1036.810714 1945.365697
1036.810714 1945.365697
1058.170411 1918.726232
1058.170411 1918.726232
1058.170411 1918.726232
1058.170411 1918.726232
1058.170411 1918.726232
1058.170411 1918.726232
1058.170411 1918.726232
982.608530 1982.393221
961.486052 2059.549847
961.486052 2059.549847
961.486052 2059.549847
988.484587 2037.791107
1018.475441 1996.718523
1018.475441 1996.718523
989.672493 2037.742699
989.672493 2037.742699
1019.201331 2001.713228
1021.884814 1999.083476
1098.556173 1951.381307
1088.146430 1961.951490
1088.146430 1961.951490
1082.649282 1969.704388
1082.649282 1969.704388
1082.649282 1969.704388
1017.323156 2044.158016
1017.323156 2044.158016
973.946700 2086.118693
981.645214 2078.272266
1061.071682 2002.957103
1061.071682 2002.957103
1061.071682 2002.957103
1061.071682 2002.957103
1061.071682 2002.957103
1037.187318 2024.708563
1037.187318 2024.708563
1037.187318 2024.708563
1018.000351 2070.262790
1040.754645 2064.497934
1040.754645 2064.497934
1034.574162 2077.285466
1034.574162 2077.285466
1052.034205 2050.787505
1000.063841 2091.525301
1000.063841 2091.525301
1019.084343 2086.129920
1019.364778 2086.211692
1019.364778 2086.211692
976.488454 2106.351625
976.488454 2106.351625
971.374337 2094.605469
914.964128 2080.907581
912.402694 2059.733083
912.402694 2059.733083
898.432950 2023.604180
932.578422 2063.699602
932.578422 2063.699602
887.800788 2084.147153
894.697494 2087.032851
891.896919 2086.753898
922.266628 2036.726712
922.266628 2036.726712
922.266628 2036.726712
913.683807 2026.760934
892.470671 2033.081290
923.273775 2016.839840
923.273775 2016.839840
923.273775 2016.839840
923.273775 2016.839840
889.460955 2056.772804
889.460955 2056.772804
889.460955 2056.772804
970.532701 1989.080505
911.528145 2066.371696
976.268807 2103.083616
976.268807 2103.083616
976.268807 2103.083616
976.268807 2103.083616
980.327385 2098.097190
988.534606 2091.764991
988.534606 2091.764991
988.534606 2091.764991
988.534606 2091.764991
989.325849 2089.809697
987.720770 2095.199254
987.720770 2095.199254
944.113907 2092.422552
953.490674 2098.642325
953.490674 2098.642325
956.169875 2098.433754
956.169875 2098.433754
956.169875 2098.433754
961.014012 2095.928726
961.014012 2095.928726
961.014012 2095.928726
908.864264 2105.544447
908.864264 2105.544447
908.864264 2105.544447
908.864264 2105.544447
908.864264 2105.544447
911.635142 2098.713194
911.635142 2098.713194
911.635142 2098.713194
904.082250 2100.848174
907.382598 2085.784176
849.874381 2006.552435
849.687259 2023.916812
849.687259 2023.916812
888.233539 2035.778465
918.226510 2004.390275
918.226510 2004.390275
918.226510 2004.390275
918.226510 2004.390275
918.226510 2004.390275
879.352636 2028.649747
856.217839 2044.650674
856.217839 2044.650674
856.217839 2044.650674
856.217839 2044.650674
856.217839 2044.650674
856.217839 2044.650674
871.789388 2057.678338
873.747636 2045.487573
871.159244 2047.427770
906.844315 2003.823999
891.552114 2044.878835
891.552114 2044.878835
891.552114 2044.878835
907.021193 2029.180332
907.021193 2029.180332
909.072167 2051.453756
898.265808 2000.522244
898.265808 2000.522244
898.265808 2000.522244
906.878215 1984.197542
875.371976 2017.569339
875.371976 2017.569339
868.305519 2028.683720
868.305519 2028.683720
871.949214 2024.861648
871.949214 2024.861648
871.949214 2024.861648
871.949214 2024.861648
868.949679 2018.430256
868.949679 2018.430256
830.598654 2064.148665
830.598654 2064.148665
830.598654 2064.148665
890.320243 1972.044718
890.320243 1972.044718
890.320243 1972.044718
889.162699 2009.702216
889.162699 2009.702216
889.162699 2009.702216
889.162699 2009.702216
889.162699 2009.702216
862.328990 2090.805140
862.328990 2090.805140
898.061555 2091.096010
918.611955 2069.112409
1033.345779 1994.417898
963.279847 2062.430800
935.791342 2087.792399
1033.333294 2123.787544
1033.333294 2123.787544
1036.770506 2123.310128
1027.473428 2149.181649
1092.333962 2105.775281
1092.333962 2105.775281
1092.333962 2105.775281
1092.333962 2105.775281
1092.333962 2105.775281
1092.333962 2105.775281
1080.633148 2109.853686
1080.633148 2109.853686
942.494125 2134.481907
942.494125 2134.481907
942.494125 2134.481907
942.494125 2134.481907
942.494125 2134.481907
977.271832 2211.573946
977.271832 2211.573946
977.271832 2211.573946
972.933662 2179.453620
966.144130 2179.680661
966.144130 2179.680661
896.118604 2200.865328
896.118604 2200.865328
896.118604 2200.865328
933.202559 2358.592666
845.129446 2283.289592
874.864872 2368.539239
851.531238 2261.013034
923.977388 2378.117065
923.977388 2378.117065
923.977388 2378.117065
871.060882 2294.471582
871.183680 2305.457502
759.786645 2133.568480
708.101801 2104.200625
708.101801 2104.200625
671.615013 2119.905373
649.242626 2120.635104
649.242626 2120.635104
625.993140 2073.789928
629.374393 2075.458698
629.374393 2075.458698
629.374393 2075.458698
629.374393 2075.458698
629.374393 2075.458698
635.129455 2080.253007
648.018868 2085.388258
648.018868 2085.388258
648.018868 2085.388258
648.018868 2085.388258
665.674934 2099.813880
665.674934 2099.813880
665.674934 2099.813880
665.674934 2099.813880
640.622633 2090.213199
634.255080 2082.313599
634.255080 2082.313599
634.255080 2082.313599
645.640059 2092.052811
645.640059 2092.052811
645.640059 2092.052811
645.640059 2092.052811
636.753552 2058.662144
709.057044 2108.654690
676.837454 2105.339199
723.325475 2132.452776
719.075841 2142.088704
719.075841 2142.088704
719.075841 2142.088704
719.075841 2142.088704
719.075841 2142.088704
719.075841 2142.088704
721.421533 2145.196720
738.490584 2154.547081
738.490584 2154.547081
738.490584 2154.547081
738.490584 2154.547081
738.490584 2154.547081
786.343476 2166.303974
786.343476 2166.303974
822.133773 2170.634342
780.599915 2156.413435
780.599915 2156.413435
780.599915 2156.413435
780.599915 2156.413435
766.252048 2156.336115
775.556385 2161.500768
812.778041 2186.689553
812.778041 2186.689553
812.778041 2186.689553
820.034394 2139.591705
833.775115 2153.392137
832.694375 2148.945026
870.829227 2197.748631
874.355503 2196.850583
874.355503 2196.850583
874.355503 2196.850583
874.355503 2196.850583
942.134247 2240.621458
945.228831 2248.691307
966.108738 2237.685427
966.108738 2237.685427
966.108738 2237.685427
966.108738 2237.685427
966.108738 2237.685427
954.418175 2242.327988
954.418175 2242.327988
954.418175 2242.327988
898.063172 2276.789359
898.063172 2276.789359
898.063172 2276.789359
860.038936 2248.264466
860.038936 2248.264466
860.052961 2248.271382
860.052961 2248.271382
835.057228 2290.803835
837.687289 2290.074578
835.139162 2299.472002
835.139162 2299.472002
835.139162 2299.472002
787.060321 2293.453568
787.060321 2293.453568
770.794239 2286.101940
831.147664 2390.368650
887.180181 2281.693498
887.180181 2281.693498
887.180181 2281.693498
887.180181 2281.693498
858.852749 2238.857790
858.852749 2238.857790
915.404323 2329.119531
915.404323 2329.119531
889.762350 2265.015395
985.767250 2373.050070
981.154042 2369.092846
967.580742 2308.766688
967.580742 2308.766688
957.174951 2256.372310
957.174951 2256.372310
957.174951 2256.372310
939.216291 2201.090704
939.216291 2201.090704
939.728042 2200.998890
951.664498 2218.190831
965.271914 2218.228222
965.271914 2218.228222
975.924920 2245.652203
975.924920 2245.652203
975.924920 2245.652203
975.924920 2245.652203
975.924920 2245.652203
975.924920 2245.652203
975.924920 2245.652203
975.924920 2245.652203
975.924920 2245.652203
1005.444277 2273.749638
1005.444277 2273.749638
1008.127223 2273.518061
961.852921 2249.091798
961.852921 2249.091798
915.239465 2217.286896
913.107461 2253.369046
913.107461 2253.369046
840.697848 2093.751226
833.154753 2074.905585
833.154753 2074.905585
833.154753 2074.905585
855.707028 2116.371605
855.707028 2116.371605
838.989484 2112.921656
838.989484 2112.921656
838.989484 2112.921656
838.989484 2112.921656
838.989484 2112.921656
838.989484 2112.921656
837.433602 2108.762427
837.433602 2108.762427
837.433602 2108.762427
837.433602 2108.762427
845.144458 2116.495033
845.144458 2116.495033
841.545048 2123.206485
880.456186 2205.475673
853.592840 2194.508322
853.592840 2194.508322
860.120023 2192.679737
860.120023 2192.679737
860.120023 2192.679737
874.189955 2186.693939
862.297479 2196.344316
862.297479 2196.344316
871.797329 2171.188645
828.002636 2134.759509
826.709419 1965.149403
826.709419 1965.149403
806.537084 1953.473305
806.537084 1953.473305
792.656619 1943.584855
792.656619 1943.584855
759.171792 1870.213160
759.171792 1870.213160
759.171792 1870.213160
759.171792 1870.213160
759.171792 1870.213160
775.521384 1927.581260
753.877834 1836.770672
753.877834 1836.770672
821.849145 1939.068141
822.386641 1937.826182
822.386641 1937.826182
822.386641 1937.826182
822.386641 1937.826182
800.484809 1920.813580
800.484809 1920.813580
800.484809 1920.813580
800.484809 1920.813580
790.360304 1948.113981
845.376764 2032.535780
845.952357 2050.941320
870.617907 2039.276917
867.917618 2043.144699
867.917618 2043.144699
867.917618 2043.144699
861.442115 2030.322483
861.442115 2030.322483
861.557584 2030.396492
861.557584 2030.396492
882.676931 2006.738041
882.676931 2006.738041
882.676931 2006.738041
897.313599 1980.076607
888.333032 1976.195664
888.333032 1976.195664
888.040735 1975.695292
888.040735 1975.695292
888.040735 1975.695292
886.410567 1977.998620
886.410567 1977.998620
886.410567 1977.998620
888.936058 1978.947710
874.112782 2073.443267
874.112782 2073.443267
934.562802 1993.336497
932.465312 2003.018273
911.933892 2034.056811
911.933892 2034.056811
911.933892 2034.056811
911.933892 2034.056811
911.933892 2034.056811
911.933892 2034.056811
911.438816 2034.679783
911.438816 2034.679783
961.912550 1980.212703
