Dt,weight
4236.411,4.489490143205442e-07
4851.521,3.5020926278426143e-07
4376.571,2.9831427663640675e-07
4500.193,2.11270326413335e-06
4542.71,1.7128556130707082e-06
5001.357,4.584221460892178e-07
4413.12,1.375852898730907e-06
4277.463,1.6781342395568535e-06
4735.715999999999,1.703443885325694e-07
4231.338,7.491478220728977e-07
4575.443,6.497857043307134e-07
4435.902,2.063783771267556e-06
4629.383,1.8176923158205736e-07
4754.769,3.730164344024496e-07
4722.785,2.0712854696156127e-07
4373.526,6.97907205075479e-07
4424.722,5.238905437042415e-06
4366.521,3.2777754034463326e-07
4439.212,2.7327860729516414e-07
4934.031,2.4006233486461956e-07
4528.034000000001,2.3360538955300805e-07
4463.035,7.399895160187481e-07
4563.763,3.127273100711528e-06
4378.143,3.2756158551566247e-07
4421.268,5.370133120825221e-07
4675.722,1.6139594894233272e-07
5087.603,2.017598578760382e-06
4523.1759999999995,5.175901266156527e-06
4370.8820000000005,7.684781209446556e-07
4865.198,2.1080810502337515e-07
4351.941,1.3199081090734966e-05
4353.130999999999,1.9054953862954593e-06
4680.225,1.4490810997425887e-07
4490.874,2.2203936928641216e-07
4456.544,5.605453634037377e-07
4388.872,5.225378338779531e-07
4541.289000000001,2.105358718456014e-06
4882.068,3.7909699386395365e-07
4663.255,3.170487483294378e-06
4425.163,1.5986217530221208e-06
4641.269,1.2065180339771407e-06
4393.232,1.0904456958303508e-05
4297.063,1.0426819515793623e-06
4337.167,9.462107664934365e-07
4546.919,5.039808094058354e-06
4500.645,4.862797986533733e-07
4436.947,2.1820809645258277e-06
4750.083,5.286980104209814e-06
4532.907,4.128777930323512e-06
4247.032,3.2458973484517473e-07
4638.085999999999,4.6667162055590363e-07
4567.09,1.099824119698126e-06
6684.7080000000005,1.1381196757247186e-08
4418.708,2.6924051217995045e-07
4681.1179999999995,5.653595949705418e-07
4480.396,1.0018285016688994e-06
4548.445,8.493404552537267e-06
5762.6,1.4021291374992974e-07
5215.997,5.266204208916656e-08
4807.64,3.816949564751269e-07
4809.771,3.826782014132964e-07
5041.061,7.717117192753176e-08
5737.018,7.601937814814852e-07
4358.479,8.244988850720168e-07
4645.615,3.047185081548261e-07
4371.444,1.6546779025190483e-06
4785.633,4.7619887112509027e-07
4566.06,1.4609143836240264e-06
5018.8279999999995,2.305454397197618e-07
4426.529,3.6695200650648315e-06
4459.4490000000005,2.48527998328163e-06
4357.939,3.1222723153948785e-06
4304.291,9.103786566363571e-07
4430.462,5.231622815761821e-07
4737.749,4.448617439490952e-07
4465.84,2.0829155478085854e-06
4386.839,8.45659596259208e-07
4524.963,1.1248821650818886e-06
4398.710999999999,6.647347220397726e-06
4879.288,6.187353027228215e-07
5653.621,8.770365319759655e-08
4439.840999999999,4.174763299567253e-07
4229.038,1.4002152053042258e-06
4440.004,1.1774008183683496e-06
4643.212,5.999019601442377e-07
5880.144,1.1522850115725006e-08
4490.173,1.9626409368392554e-06
4464.715,2.933892056031671e-07
4502.518,3.844347207511061e-07
4420.625,6.690933669734103e-06
4368.17,2.776481800635209e-07
4172.097,4.910367891811729e-07
4463.628,3.8114882492571745e-07
4393.8820000000005,2.037723487328136e-06
4965.039000000001,4.912894303124147e-06
4405.548,3.0075118377874506e-06
4760.889,1.3174483055155565e-07
4329.798,1.222561396277346e-05
4618.896,4.5470746284437854e-07
4856.241,2.7931077206005535e-07
5417.608,1.1598725714790639e-07
4575.687,3.6237168263997404e-07
4495.255999999999,5.520169689651765e-07
4568.032999999999,7.507011357222422e-07
4627.5,1.8609891775368985e-06
4374.665,5.119084331213924e-07
4523.217000000001,1.8715688826641418e-07
4630.698,3.331925426344417e-05
4348.979,1.7959227681276094e-05
4752.518,1.748220167713739e-06
5274.851,1.2936261462012057e-06
4349.437,7.834247969748465e-07
4565.385,2.0418830895579633e-07
4580.012,5.490125949770725e-07
4270.73,1.8001070880788251e-06
4499.067,3.385224639253663e-07
4358.846,3.8381625734331863e-07
4510.733,4.699905600719903e-06
4543.464,2.0312406794743564e-07
4715.782,8.989109348449242e-07
4526.998,2.471698766218233e-07
4416.869000000001,6.907689873250997e-07
4660.5109999999995,1.5975451011157577e-07
4702.384,2.3200971753480044e-06
4566.606,1.924954737691518e-06
4261.532999999999,3.091502655064648e-06
4389.76,3.3951949875020516e-07
4547.755,6.908238866852356e-07
4388.915,2.7221548508892943e-06
4344.104,2.5338669577481174e-07
4286.303,3.173232451301176e-06
4324.486,1.3433160514146893e-05
4424.942,5.538309895285314e-06
5097.015,9.479943452315029e-08
4484.145,3.347513202011456e-06
4291.088,1.4961371366022508e-06
5335.607,1.907846431879291e-07
4338.384,7.686573894713554e-07
4883.732,2.1286219970804508e-07
4853.81,4.888160970543464e-07
4707.483,1.4438185667657642e-07
4653.214,2.5888711730600697e-06
4418.111,5.376062772092987e-07
4607.948,2.2425373888029417e-06
4749.652,1.5375250096677815e-07
5250.084,7.225044600952565e-07
4293.152,3.104394898167666e-07
4323.502,1.468594309752619e-06
5265.273,9.675510063938688e-08
4791.389,1.4469553757032007e-07
4366.919,2.783038501466613e-07
4943.722,4.028658149374143e-07
4467.451,2.3254447893237118e-07
4415.983,1.3367749617757415e-06
4563.204000000001,2.127888791408113e-07
4830.016,5.309616333270612e-07
4345.616,2.188601239241501e-06
4807.494000000001,2.707475126250096e-07
4420.226,5.770635661411379e-06
4602.356,2.3235126440707754e-07
5041.47,8.471587911080394e-08
4504.032,5.135934011604467e-07
4225.12,1.8814689805464794e-06
4378.683,9.62652994760886e-07
4359.582,1.2091308272211469e-05
4395.526,5.797723682187468e-07
4446.923,1.210258475689532e-06
4377.312,5.445938469524801e-07
4229.316,2.0490374388738804e-06
4455.7970000000005,6.523904317919507e-07
4253.84,1.5979783117064039e-06
4580.107,2.2074142872698923e-06
4549.115,6.634642311604176e-06
4446.367,5.52105952762174e-07
4343.762,7.345752942885624e-07
4301.705,2.5940795872363807e-06
4690.813,3.370105199360296e-06
4344.977,7.874207418704296e-06
4886.295,4.953254439353009e-07
4443.974,2.4402279031602002e-06
4484.026,8.141629747336237e-07
4419.499,1.7124148570703754e-06
4496.505,1.2849726020364575e-06
4307.944,5.498930662315752e-07
4245.352,3.504715308175175e-06
4405.548,5.092553109635424e-07
4753.219,5.083425765779644e-07
4329.696,6.085115327835688e-07
4234.544,2.4935887802796476e-06
4278.784000000001,1.5944871287002225e-06
4398.116,1.1039217975312126e-06
5844.9130000000005,1.4623511337030345e-08
4420.438,2.029178440950955e-06
4281.416,5.127033030039296e-06
4541.869000000001,4.4469574493598264e-06
4432.322,1.977578246153973e-06
4591.161,5.300835037514267e-07
4258.856,3.7579808871151843e-06
4533.112,5.225750405533059e-07
4645.782999999999,6.059721121441045e-07
4775.885,2.2019935608761838e-07
4400.332,2.3315539693047184e-07
4398.7,8.493820851002751e-06
4117.674,3.149191214919363e-05
4158.483,7.233648969861079e-07
5412.318,8.518757129085359e-08
4364.195,3.477268229972606e-06
4366.994000000001,2.6805562267256112e-06
4317.979,3.2747286190520577e-06
4226.019,3.659099594100637e-05
4602.852,1.305235149284363e-05
4510.46,5.209954480633278e-07
4360.525,7.520067517846225e-07
4609.727,2.526381130779057e-07
4431.579000000001,1.097762401547807e-06
4481.238,1.4546022581410957e-06
4196.771,8.690425606924715e-06
4536.338,3.9629402328663695e-07
4482.165,1.0148523991616268e-06
4801.157999999999,1.129921718193137e-07
4338.55,1.9689002444543776e-06
4782.656,1.778733804487695e-07
4401.105,8.4479161395867e-07
4427.107,7.530154950038031e-07
4292.193,5.742655200799907e-06
4257.57,5.136639117130384e-07
4331.227,5.371722860590296e-07
4424.004,6.966151187132268e-06
7514.536,1.94919189453865e-09
4487.219,2.5463821905533292e-06
4104.376,1.79216879671509e-06
4580.045999999999,1.5595037473396524e-06
4333.0470000000005,3.856347010778694e-06
5318.93,2.88342107082232e-07
4601.788,8.246271570366945e-07
4727.873,3.0611909230464536e-06
4726.553,1.8340845882721653e-05
4326.019,8.026994159268454e-06
4263.039000000001,3.341177659739842e-07
4536.423,2.015146060425588e-07
4204.274,3.389499504121122e-07
4180.840999999999,3.6967667996308857e-07
4287.485,2.148548903690558e-06
4322.941,1.2784380170610328e-06
4484.744000000001,6.810047068171268e-07
4337.751,1.0049751976948913e-06
4299.894,1.8202673820161453e-06
4358.393,1.0686678221680765e-06
4484.407999999999,6.454819587572116e-07
4326.736,3.362801763156428e-06
4409.333,1.0895558578603745e-06
4319.563,2.316295329611954e-06
4820.599,3.3798257685293924e-07
4274.497,5.264088892338906e-06
4729.682,1.314651560387114e-07
4293.599,2.546626505715261e-06
5575.9259999999995,8.175511238695973e-08
4250.054,7.078236947098949e-07
4274.196,3.1860518421727345e-07
4221.565,7.099031055449971e-07
4254.61,4.940879967466439e-06
4736.62,2.3069301752577654e-06
4405.161,2.0293517251872135e-06
4843.684,4.068555153560152e-07
4721.498,1.5215854617974063e-07
4257.856,2.0010400471091377e-06
4391.267,1.735336510766572e-06
4502.217000000001,2.378386245739182e-06
4268.648,9.736430140631739e-07
4796.589,1.5542659320842164e-06
4380.539000000001,1.6269159986019544e-06
4837.332,3.823904350990293e-07
4515.359,7.032615839012509e-07
4397.724,5.626005768905336e-07
4469.071,1.1022755972867566e-06
4396.83,4.0910795024083515e-07
4696.07,5.265556344429744e-07
4576.673,1.2622091417571454e-06
4347.41,6.419673589623464e-06
4334.161,3.979521921119757e-07
4267.772,4.289547193963364e-07
4254.061,2.753673848457398e-06
4358.657999999999,1.285164099330581e-06
4326.816,2.9259173385522064e-06
4388.121,5.787121080644623e-07
5371.44,1.4293004179684832e-07
4376.653,3.3899262100482452e-06
4401.065,1.0155278434218778e-06
4451.035,5.061590911264907e-06
4231.964,1.0024094982147932e-06
4393.745,5.870281902856259e-07
4185.65,1.0719930061611454e-06
4324.013,4.3402003097513654e-07
4664.863,1.0545287651609283e-06
4479.956,6.588167791663491e-06
4491.8679999999995,1.360212305196059e-06
4489.965,2.6792917201366984e-06
4446.496,1.6537198956753487e-06
5099.438,2.1005106626388894e-07
4384.169,1.0545906895576694e-06
4552.005999999999,1.965685899927744e-06
4321.709,3.99060326589791e-06
4623.241,7.798240754349339e-07
4422.0470000000005,4.1624824948354177e-07
4799.41,1.555407630625812e-07
4487.58,2.663537425083464e-06
5484.169,1.3252091496583783e-06
4476.188,4.1687581942026184e-07
5135.295999999999,1.551024788343868e-07
4467.154,5.476760167163217e-07
4516.893,1.2940120028414027e-06
4296.891,7.455023484479455e-07
4767.813,1.593375871983916e-06
4721.363,1.0876947435331114e-06
4389.839,4.238587058057066e-06
4156.038,3.138494946221784e-06
4404.049,2.5311612779089994e-06
4602.344,1.8215813240478352e-06
4619.7429999999995,5.401324283351755e-07
4275.784000000001,5.059441770436837e-07
4535.279,1.087458754340489e-06
4946.534000000001,2.7349404175105315e-07
4519.090999999999,8.02839916658947e-07
4517.099,3.4849229180067284e-07
4368.035,3.360140054842727e-07
4796.561,2.8945804715627515e-07
4951.362,1.0187695075353089e-06
4812.383,1.5757794562209072e-07
4808.255,1.0963560932940872e-06
4676.82,5.320640437009763e-07
4807.056,1.7224757502350068e-07
4418.835,1.934745817413206e-06
4364.685,4.500082337286651e-07
4813.439,2.830702073899344e-07
4549.62,6.261089892927415e-07
4473.456,7.107765517628947e-06
4639.772,1.3012399849484025e-05
5144.545,1.7459643504038875e-06
4367.818,2.1284424683672097e-06
4551.77,3.2412634261578068e-06
4353.456,4.1857535790560816e-07
4410.483,1.4314037659653505e-06
4605.23,1.858494508982474e-06
4748.33,7.431531241699001e-07
4895.9890000000005,1.3731240622896465e-07
6025.354,9.231077627782125e-08
4460.05,7.425291968447531e-07
4520.151,1.3983012731091545e-06
4432.943,4.903675893979044e-06
4805.048,2.277255119705223e-06
4304.46,1.9772306369352917e-06
4374.499,6.997958991760803e-07
4456.964,1.664605580174724e-06
4499.279,5.395207297774522e-06
4538.89,2.0067243424688075e-07
7280.459,1.5201619812319853e-08
4408.045,9.505163333727251e-07
4461.889,3.042863383103435e-07
4495.706,2.9111985859318684e-06
4517.598,2.586589337096125e-06
4555.189,4.2847935858605964e-07
4749.977,8.180517227743443e-06
4423.811,2.7915622125474385e-06
4539.879,2.443065237389028e-07
4394.121,5.754582151836078e-07
4536.01,3.789715839512259e-06
4942.809,1.5130963555265252e-07
4426.494000000001,1.4461326658607843e-06
5618.363,6.87898609405574e-08
4345.436,5.328146818715554e-07
4379.365,7.209849706962328e-07
4486.414000000001,1.1201241338079253e-06
4678.722,1.1154048703285603e-06
4815.232,1.5832730887861949e-07
4970.984,3.320529255851739e-07
4662.231,2.199346943381857e-06
5047.504,2.794356615997012e-07
4732.053,1.5427836398464916e-06
4200.85,5.507339891318569e-07
4722.917,5.661237628412493e-07
4271.185,4.585912673408214e-06
4303.414000000001,4.171133697321298e-06
4361.512,3.0042517004296137e-06
4849.657,9.563832796841268e-07
4784.808,3.5534664603489886e-05
4413.7970000000005,3.2974611171329995e-06
4602.559,1.0809376990651927e-06
4292.24,9.408009679344468e-06
4480.096,2.5784293667995184e-06
4537.399,1.3929932074876674e-06
4550.896,2.363100806832702e-07
4641.733,1.8609147641861927e-07
4760.474,6.788092527847705e-07
4422.622,2.8978223958627243e-06
4474.0509999999995,4.753155378186373e-07
4187.282,3.9114883443977163e-07
4349.232,2.2649404907230674e-06
4391.734,1.5457950388712004e-06
4562.719,7.739178409558522e-07
4276.775,3.5137880128573594e-06
4431.055,6.21157379232327e-07
5014.778,4.212144299902482e-05
4452.994000000001,2.1773263156768965e-05
4638.558,1.231785009153269e-06
5197.326,4.6761063378211535e-07
5411.379,2.876682239412266e-07
4811.605,5.907134724513403e-07
5611.326,1.9709778339836935e-08
4215.367,7.533558189993378e-07
4399.0070000000005,2.739610765920201e-07
4517.179,2.168409462732728e-07
4671.477,4.6528482629275357e-07
4837.145,3.3058313181546764e-07
4285.542,2.4193643250027496e-06
4470.86,2.2689369559917327e-07
4497.590999999999,4.2090767005849323e-07
4609.24,2.346103600673452e-06
5117.502,5.085988603207792e-07
4291.315,4.657547231856708e-07
4717.712,7.562407673651554e-07
4787.379,4.391092797157022e-06
4307.51,5.8809677640922e-07
4152.907,9.736185565283264e-06
4191.494000000001,2.7736952027818635e-06
4240.589,1.0867070754237459e-06
4422.307,9.538802851603923e-07
4737.723,1.7310150725082869e-07
4386.82,5.521108963064516e-07
4472.909000000001,3.5771980747470964e-06
4297.221,1.5637804335128977e-06
4619.337,1.0040114667472913e-05
4224.983,1.4273940311830984e-06
4502.9490000000005,5.014151099257374e-07
4272.84,1.2518857203727165e-05
4663.045,1.5665813416259952e-06
4398.517,2.8597492993286253e-07
4438.39,6.957770578648955e-07
4475.704000000001,1.93359267066381e-06
4368.133,4.469565057901122e-07
4353.7609999999995,2.057097757725311e-06
4367.561,1.4591443345860882e-06
4618.351,3.727715988674357e-07
4362.623,2.5717306041167675e-07
4164.577,3.8897965924804895e-07
4227.787,7.333526777327384e-07
4554.687,1.2047955990761924e-06
4841.6990000000005,1.522791686601152e-07
4812.846,6.681972845264519e-06
4190.6140000000005,0.0005037018894339599
4192.259,2.6367382113678074e-06
4315.513,5.760358293044697e-07
4664.943,2.524708911880508e-06
4301.665,1.6124118998778835e-06
4642.931,1.0235009997820974e-05
4252.677,3.2223504664976986e-07
4405.53,7.913937903504109e-07
4634.264,1.5967871777220324e-07
4222.266,2.3980222637965313e-06
4956.777,2.2946173675813962e-06
4511.85,5.567052702461708e-07
4219.662,4.6212225888776506e-07
4298.595,6.844841814289665e-07
4360.092000000001,9.225933739867964e-07
4273.496,5.501170868433149e-06
4577.929,5.075750262822248e-07
4415.8,9.339713314216091e-07
4341.808,7.987945363205872e-07
4558.913,3.765690214322902e-06
4574.032,2.8984364360993156e-06
4142.42,4.409352688599399e-06
4399.321,7.820437268155967e-07
4233.111,1.3851680972692365e-06
4539.696,4.414225982510994e-06
4452.986,5.752661975164024e-07
4267.735,3.3853000933505334e-07
4275.233,5.01756214480895e-07
4318.038,2.7362829800617233e-06
4538.637,4.5837999586958736e-07
4358.115,1.7736268630623463e-06
4238.986,1.3115272404036419e-06
4470.973,5.129088503712633e-07
4252.277,2.5651988811932934e-06
4281.978,4.920343443790936e-07
4531.417,1.961507304080429e-06
4235.207,2.204182510245017e-06
4280.835,1.103040545717087e-06
4522.56,3.9076844171693375e-06
5432.068,5.241416237162378e-07
4337.516,1.4649386888525707e-05
4383.337,2.4711034594125875e-06
4661.891,1.7080114600516979e-06
4446.883,1.8435179115000763e-06
4442.904,5.10030146482428e-07
4543.227,4.531205851312543e-06
4301.185,8.910996145131622e-07
4218.032999999999,2.9096036424359767e-06
4409.561,7.680144685287206e-07
5061.223,1.1302347226018742e-07
4374.819,1.585419627748857e-06
4442.657,4.001315145787944e-06
4571.098,3.973334685176471e-07
5555.885,2.0589424803004953e-07
4232.944,5.173112066437771e-07
4175.335999999999,1.3967302667750267e-06
4709.485,1.4013641890689674e-06
4467.811,2.3818433443085022e-07
4588.087,1.2375403354386122e-06
4501.322,6.837580007932344e-07
4287.359,3.2761544412963475e-07
5044.234,3.5609962588434653e-07
5445.048000000001,3.262117377413244e-08
4435.104,2.529722186151123e-06
4176.823,1.274787599891803e-06
4244.2570000000005,8.963712540189189e-07
4667.469,5.578748087476454e-07
4277.606,1.0468748576864283e-06
4349.857,9.598393375072827e-07
4558.947,3.293753458924765e-07
4289.861,1.793992964553541e-05
4593.189,1.8873530991695819e-06
4594.491,5.300764787148216e-07
4450.762,1.0212225462431848e-06
4604.787,3.584733076972392e-06
4367.039000000001,2.856835210070223e-06
4232.9,1.6550936806114525e-06
4410.059,7.939129164396829e-07
5110.845,7.724069377126792e-07
4379.138,5.777210575300649e-07
4209.774,2.3800241200143287e-06
4182.170999999999,4.894618800489315e-06
4554.5779999999995,1.836924524366402e-07
4444.657,4.38263153084602e-06
4494.553,3.814696349306825e-07
4275.2609999999995,2.601426474592585e-06
4440.774,3.1136705483517747e-07
4274.415,3.5556103974462407e-07
4325.566,2.7021881357384247e-06
5152.476,3.1878835554208724e-07
4349.945,1.081860320539326e-05
4728.519,3.1412034881128514e-07
4409.482,3.792502437365606e-06
4739.59,2.876468886448705e-07
4476.725,2.5823254000633852e-06
4308.484,3.3240729965391885e-06
4563.217000000001,2.424819916392943e-06
4287.605,4.12386040469996e-06
4894.0470000000005,2.284107132260581e-06
4551.021,1.5686454014551825e-06
4458.5109999999995,5.521064731352559e-07
4522.4490000000005,2.731505955170272e-07
4230.866,3.499761356435892e-07
5084.213,1.351299094863464e-06
4435.139,6.955983097112774e-05
4400.44,1.9945689476496997e-06
4663.501,3.1506378520869264e-06
4257.37,3.070770991483449e-06
4500.329000000001,3.690712258823475e-07
4255.663,4.6732338784093e-06
4425.753,3.099516400525253e-06
4404.579000000001,2.574541399318421e-06
4664.48,5.1449963088250165e-06
4409.198,4.0654927579734214e-06
4246.677,1.6612772739431643e-06
4436.66,3.3475730449158696e-06
4442.130999999999,1.4472574522772192e-06
4591.656,1.5678575566092505e-06
4726.375,7.205114311917426e-07
4190.508,1.1759044855714685e-06
4429.536,3.402550461014107e-07
4500.895,2.2532979235761305e-06
4524.29,2.9709660362486033e-07
4321.775,1.468116086890392e-06
4410.735,6.595710599485012e-06
4343.374,7.64945828465007e-06
4805.340999999999,3.3043170324864717e-07
4405.77,4.1356000214266625e-07
5129.374,3.776779364697284e-07
4396.665,7.882171728722124e-07
4768.906,5.436475485031224e-07
4379.497,3.6298988586122075e-07
4745.65,7.979499708087327e-07
4842.5070000000005,2.4200699509017483e-06
4290.6140000000005,1.596463245478576e-06
4358.748,1.2290605958832045e-06
4586.582,1.361220528042158e-06
4307.538,1.1463087869139092e-06
4509.340999999999,2.21686608374221e-06
4780.090999999999,6.668448348867045e-07
4390.476,3.5024438796728677e-07
4839.589,3.8881209911569075e-06
4819.378,1.995077612337215e-06
5186.473,5.103858214838776e-07
4327.077,1.1770256293763302e-06
4666.005999999999,2.266536735151665e-06
4282.752,1.8816276943364457e-06
4372.170999999999,2.0941550860036237e-06
4906.182,2.446578015878106e-07
4284.795999999999,1.9470812613186365e-06
4200.282,4.326975027875959e-06
4448.816,3.7299197686760227e-06
4379.294,2.784932659484574e-07
4343.806,1.8353189132223306e-06
4393.84,4.863914186794317e-07
4312.445,6.425704713642191e-07
4309.729,4.1056863748160886e-06
6908.536999999999,1.3474912648369726e-09
4306.048,3.7274375890755634e-06
4537.972,8.894307780396455e-06
5009.014,9.61871134205395e-08
4332.312,2.7800827823616626e-06
4473.141,5.104420217767183e-07
4418.447,1.2665381254251174e-06
4426.897,5.346578433274945e-07
4711.677,1.155682007050866e-06
4529.366,2.345267361130907e-06
4666.5109999999995,5.453928798196723e-06
4553.947,3.8224811306114134e-07
4451.062,2.133653744595471e-06
4597.981,6.807866704958286e-07
4547.681,3.279799654734759e-07
4465.619000000001,1.4519267599407258e-06
4517.9259999999995,5.392522172672138e-07
4515.0779999999995,3.305844327481723e-06
4726.965999999999,5.263357768158896e-07
4766.479,2.1202000189371288e-06
4484.878,4.6956541526411274e-07
5570.701,4.488920334680809e-08
4476.265,2.139555555903357e-06
5387.677,3.74062384296983e-08
4383.36,8.60149384723528e-07
5011.832,3.7795269345694917e-06
4534.366,6.336653268143931e-07
4588.974,3.5133170752182784e-07
4311.558,3.2254596956617967e-07
4387.635,5.93841955419467e-07
4496.295999999999,5.719847248622096e-06
4666.295,1.6618260073579826e-07
4461.196,7.768649739049516e-07
4472.119000000001,1.2093332523499895e-06
4942.77,1.145173853222378e-07
4418.906,5.452466549836703e-07
4468.379,2.906515228195152e-07
4606.37,2.1037507656330744e-07
4539.371,2.760620829100195e-06
4953.056,5.577145338384334e-07
4744.995,1.999053002496065e-06
5149.809,1.453925252761599e-07
4888.92,4.3871926009085007e-07
4254.745,3.0499326514204686e-06
4823.209,1.9750247754412986e-06
4425.83,1.643933239124856e-06
4612.954000000001,1.9455573487484175e-06
4503.784000000001,2.208160242082735e-06
4616.994000000001,6.377942270323907e-07
4336.377,5.943373505933952e-06
4300.668,1.3846099971389443e-06
5156.259,2.2483692099313178e-07
4448.303,1.5342721575330905e-06
4446.57,1.663303866910458e-06
4563.05,1.2999689736959657e-06
4342.496,3.709003372650764e-06
4390.689,2.586866695948755e-06
4420.535,6.25208743861128e-06
5142.874,8.304727680517399e-08
4525.094,7.323941505159569e-07
4405.662,1.5438644547375094e-06
4689.984,4.865985271660109e-06
4634.74,3.239483750217854e-06
4690.079000000001,6.070393973349941e-07
4527.782999999999,6.783651143594051e-07
4483.529,3.301566860748855e-06
4268.701,4.487908209036597e-06
4871.577,1.3167962780439895e-06
4452.712,6.128204820878892e-06
4505.784000000001,2.962137906914892e-06
4453.423,3.1931159067589477e-07
5147.274,7.040881965417814e-07
4284.667,7.172081028681117e-06
4339.832,3.978798602535974e-07
5064.65,6.279490285101893e-07
4619.232,6.162890288650099e-07
4449.472,5.558664288382166e-07
4577.273,6.218117483827628e-07
4360.446,2.8263413474733784e-06
4410.7,5.514063111536167e-07
4646.1,6.591958709564821e-07
4762.17,1.4342036333322848e-06
4506.014,6.093724900475018e-07
4321.282,6.4192156613114306e-06
4437.771,9.117253821722041e-07
4359.326,2.9237369753392236e-06
4526.412,2.640482295691771e-07
4383.747,4.347787349284848e-06
4442.333,3.5957831993656346e-06
4526.607,5.499940186094556e-07
5121.289000000001,1.869611499316735e-06
4518.235,1.4987215695132958e-06
4591.082,1.9308006088931042e-06
4582.661,7.549598690241633e-06
4864.432,2.886803495854393e-07
4516.062,6.604533525087905e-07
4616.366,1.1467092140003985e-06
4565.219,1.6465390073322571e-06
4684.604,2.7802675148057223e-06
4674.302,4.857974128064914e-07
4552.197,9.689825527420584e-07
4560.74,4.5954537138640706e-07
4784.985,5.0419260125015145e-06
4754.292,1.6538211082397702e-07
4512.653,2.43826947906663e-06
4840.611,5.942192259038136e-07
4406.167,6.558105838724585e-07
5125.91,2.2702108292961194e-06
4703.174,1.4135401386248082e-06
4945.208,1.387298504666361e-07
4441.564,1.0312269789284346e-05
4714.592000000001,4.367689017800485e-07
5276.081,7.249707683167199e-07
4846.194,4.686032454357584e-07
4794.2570000000005,7.292014014722207e-07
4693.352,3.081238296025011e-06
4601.87,1.955893519273351e-06
4648.139,2.083602440276637e-06
4550.016,3.5272344532925557e-06
4484.876,4.130815190938984e-06
4843.594,1.1614297879265223e-06
5570.93,5.196344122677297e-07
4654.25,2.798347877534858e-07
4795.159000000001,1.4286921018357918e-06
4509.706,2.5166649847811562e-06
4870.291,1.598696946932449e-06
4566.831,2.4364627437264213e-06
4503.42,6.294914143248146e-07
5056.5509999999995,2.323967450144319e-07
4883.775,9.921453993616962e-07
4836.862,1.2412485140199282e-06
5339.358,1.8108972841176795e-07
4902.693,5.322904059915841e-07
4612.6359999999995,6.31866657256953e-07
4770.856,1.7272816558325013e-06
4646.237,2.4615569550393723e-06
4597.1,4.031645090864005e-06
4441.889,1.5736349987505728e-06
4422.706,7.276754074096738e-07
4709.4259999999995,1.280831473051036e-06
4821.071,2.079665037352763e-06
4580.621,5.180589827624063e-07
4665.085999999999,6.130356563572373e-07
4593.684,1.1037511151603632e-06
4732.344,5.866787597611587e-07
5026.277,8.074467795526306e-07
4767.16,6.600628125108566e-07
4447.647,8.742215737896576e-06
4830.916,7.578346701148847e-07
4541.68,3.58820656729379e-06
4657.93,2.387888518400439e-05
4483.433,1.313188271280931e-05
4534.567,2.953205702964809e-06
4674.193,1.0217260071998817e-06
4961.469,6.554166614494925e-07
5428.214,2.736449499447918e-07
4710.664000000001,1.915325493998287e-07
4590.766,2.2801525570250056e-07
4546.505999999999,7.024739992418596e-07
4793.144,3.6718591420677806e-06
4496.107,1.0576257655576027e-06
4781.434,1.9548007358014504e-06
4683.721,1.1844422467255032e-06
4609.164000000001,1.6595790363905224e-06
4923.943,2.4828230417756404e-07
4774.664000000001,1.0530136989331004e-06
4400.169,7.970523272425285e-06
4751.001,6.3696475233991e-07
4924.249,7.85732651592884e-06
4371.179,2.4411031706838847e-06
4449.965999999999,5.57361720888934e-05
4525.665,1.2148611755985608e-06
4302.21,4.0322253068502757e-07
4425.057,9.01279673113539e-06
4440.692,3.7735504497243588e-06
4896.656,3.2442945993596267e-07
4510.340999999999,3.615474116783119e-07
4462.318,1.8537747251300268e-06
4505.003,3.1665248422760334e-06
4425.167,5.077001760084115e-07
4572.087,2.2329156905193973e-07
4394.38,1.8971381946008291e-06
4410.017,9.839830873862216e-07
4528.838,1.0317273176466405e-06
4430.168,6.991126493196016e-07
4322.418,1.6104266765705972e-06
4476.34,1.3147899796268879e-06
4501.486,1.097324247412883e-06
4450.91,1.0632939293517348e-06
5036.456,1.7903891207751375e-07
4510.07,4.5166562199438107e-07
4452.165,5.407043183521369e-07
4328.303,2.1635653097137173e-06
4717.959,1.6142274815604838e-06
4572.088,4.003154664632311e-07
5168.771,7.130136356418e-08
4797.538,1.6880327763199456e-06
4772.26,3.3278535069788826e-07
4633.460999999999,2.2839827630940168e-06
5068.755,1.1388640694183157e-07
4677.8279999999995,1.0430425701250892e-06
4463.147,8.846469882981302e-07
4382.901,3.914272340385653e-06
4690.41,1.1192106188627244e-06
4797.6179999999995,1.1708761204814799e-06
4449.22,1.3388814320111006e-06
4332.814,1.682056551661354e-06
4538.944,1.5793328238103706e-06
4823.842000000001,2.43114218915097e-06
4570.901,9.365849052252381e-07
4399.474,1.1479679964854115e-06
4569.997,1.6492608187369126e-05
4564.271,2.41600531675936e-07
5404.561,7.3624048815050614e-06
4429.633,3.3723974427858775e-07
4606.651,1.1307681050107781e-06
4946.612,1.5005982950330145e-06
4460.719,4.162459078046734e-06
4455.791,1.5451596633382526e-06
4545.383,5.15220087414333e-07
4576.321,2.3054892621941027e-06
